Date,OneMO,ThreeMO,SixMO,OneYR
2015-10-14,0.0,0.0,0.08,0.21
2015-10-15,0.0,0.01,0.08,0.22
2015-10-16,0.03,0.01,0.07,0.23
2015-10-19,0.06,0.02,0.12,0.23
2015-10-20,0.08,0.02,0.12,0.23
2015-10-21,0.01,0.01,0.12,0.23
2015-10-22,0.02,0.0,0.11,0.23
2015-10-23,0.01,0.01,0.13,0.24
2015-10-26,0.01,0.02,0.16,0.25
2015-10-27,0.01,0.03,0.18,0.29
2015-10-28,0.03,0.04,0.21,0.33
2015-10-29,0.02,0.07,0.21,0.33
2015-10-30,0.01,0.08,0.23,0.34
2015-11-02,0.01,0.08,0.27,0.37
2015-11-03,0.07,0.06,0.26,0.39
2015-11-04,0.07,0.05,0.27,0.4
2015-11-05,0.04,0.05,0.27,0.42
2015-11-06,0.04,0.08,0.32,0.47
2015-11-09,0.06,0.14,0.34,0.47
2015-11-10,0.08,0.13,0.34,0.51
2015-11-12,0.08,0.14,0.35,0.51
2015-11-13,0.03,0.14,0.31,0.5
2015-11-16,0.05,0.15,0.33,0.5
2015-11-17,0.07,0.14,0.34,0.5
2015-11-18,0.07,0.12,0.31,0.49
2015-11-19,0.06,0.11,0.31,0.49
2015-11-20,0.05,0.12,0.31,0.49
2015-11-23,0.06,0.14,0.35,0.5
2015-11-24,0.13,0.16,0.36,0.52
2015-11-25,0.14,0.19,0.39,0.52
2015-11-27,0.13,0.18,0.38,0.5
2015-11-30,0.11,0.22,0.42,0.51
2015-12-01,0.19,0.21,0.42,0.51
2015-12-02,0.19,0.21,0.42,0.52
2015-12-03,0.18,0.21,0.45,0.57
2015-12-04,0.17,0.23,0.49,0.6
2015-12-07,0.21,0.29,0.57,0.67
2015-12-08,0.23,0.27,0.58,0.76
2015-12-09,0.19,0.26,0.53,0.72
2015-12-10,0.19,0.24,0.55,0.71
2015-12-11,0.15,0.23,0.52,0.68
2015-12-14,0.13,0.26,0.54,0.68
2015-12-15,0.21,0.25,0.54,0.69
2015-12-16,0.2,0.27,0.51,0.7
2015-12-17,0.18,0.23,0.48,0.69
2015-12-18,0.16,0.19,0.47,0.67
2015-12-21,0.14,0.24,0.51,0.64
2015-12-22,0.19,0.21,0.47,0.66
2015-12-23,0.19,0.2,0.47,0.65
2015-12-24,0.15,0.2,0.49,0.64
2015-12-28,0.13,0.23,0.51,0.66
2015-12-29,0.18,0.23,0.5,0.67
2015-12-30,0.08,0.21,0.47,0.64
2015-12-31,0.14,0.16,0.49,0.65
2016-01-04,0.17,0.22,0.49,0.61
2016-01-05,0.2,0.2,0.49,0.68
2016-01-06,0.21,0.21,0.47,0.67
2016-01-07,0.2,0.2,0.46,0.66
2016-01-08,0.2,0.2,0.45,0.64
2016-01-11,0.19,0.21,0.48,0.63
2016-01-12,0.22,0.21,0.47,0.62
2016-01-13,0.22,0.22,0.46,0.6
2016-01-14,0.22,0.25,0.43,0.55
2016-01-15,0.19,0.24,0.37,0.49
2016-01-19,0.21,0.26,0.37,0.48
2016-01-20,0.26,0.26,0.35,0.43
2016-01-21,0.27,0.28,0.38,0.44
2016-01-22,0.26,0.31,0.41,0.47
2016-01-25,0.25,0.31,0.42,0.47
2016-01-26,0.29,0.31,0.45,0.47
2016-01-27,0.28,0.32,0.43,0.47
2016-01-28,0.26,0.35,0.45,0.47
2016-01-29,0.22,0.33,0.43,0.47
2016-02-01,0.19,0.35,0.47,0.47
2016-02-02,0.26,0.34,0.47,0.54
2016-02-03,0.27,0.33,0.46,0.54
2016-02-04,0.24,0.29,0.43,0.52
2016-02-05,0.23,0.3,0.45,0.55
2016-02-08,0.21,0.32,0.42,0.51
2016-02-09,0.27,0.3,0.43,0.52
2016-02-10,0.27,0.31,0.42,0.52
2016-02-11,0.27,0.28,0.39,0.47
2016-02-12,0.26,0.3,0.39,0.51
2016-02-16,0.23,0.3,0.42,0.51
2016-02-17,0.28,0.3,0.43,0.53
2016-02-18,0.28,0.3,0.45,0.53
2016-02-19,0.26,0.31,0.46,0.53
2016-02-22,0.28,0.33,0.46,0.55
2016-02-23,0.28,0.32,0.47,0.55
2016-02-24,0.28,0.33,0.46,0.55
2016-02-25,0.27,0.32,0.46,0.56
2016-02-26,0.26,0.33,0.47,0.6
2016-02-29,0.23,0.33,0.49,0.62
2016-03-01,0.29,0.33,0.5,0.68
2016-03-02,0.28,0.36,0.48,0.67
2016-03-03,0.25,0.28,0.46,0.65
2016-03-04,0.25,0.29,0.47,0.67
2016-03-07,0.27,0.32,0.49,0.67
2016-03-08,0.27,0.29,0.48,0.68
2016-03-09,0.27,0.3,0.47,0.68
2016-03-10,0.27,0.32,0.5,0.69
2016-03-11,0.27,0.33,0.51,0.7
2016-03-14,0.28,0.34,0.52,0.7
2016-03-15,0.29,0.34,0.52,0.71
2016-03-16,0.28,0.31,0.47,0.66
2016-03-17,0.29,0.29,0.47,0.64
2016-03-18,0.27,0.3,0.44,0.62
2016-03-21,0.26,0.31,0.46,0.63
2016-03-22,0.28,0.3,0.46,0.64
2016-03-23,0.27,0.3,0.46,0.64
2016-03-24,0.24,0.3,0.46,0.63
2016-03-28,0.19,0.29,0.49,0.65
2016-03-29,0.18,0.23,0.45,0.63
2016-03-30,0.14,0.2,0.39,0.61
2016-03-31,0.18,0.21,0.39,0.59
2016-04-01,0.2,0.23,0.4,0.62
2016-04-04,0.18,0.23,0.38,0.59
2016-04-05,0.19,0.23,0.36,0.56
2016-04-06,0.19,0.23,0.36,0.55
2016-04-07,0.2,0.23,0.36,0.52
2016-04-08,0.2,0.23,0.34,0.54
2016-04-11,0.19,0.23,0.34,0.53
2016-04-12,0.21,0.22,0.34,0.54
2016-04-13,0.21,0.23,0.36,0.55
2016-04-14,0.21,0.22,0.37,0.55
2016-04-15,0.19,0.22,0.37,0.53
2016-04-18,0.16,0.22,0.35,0.52
2016-04-19,0.18,0.21,0.36,0.53
2016-04-20,0.18,0.23,0.36,0.54
2016-04-21,0.19,0.23,0.37,0.56
2016-04-22,0.19,0.23,0.38,0.56
2016-04-25,0.17,0.25,0.4,0.57
2016-04-26,0.19,0.24,0.43,0.61
2016-04-27,0.18,0.24,0.4,0.58
2016-04-28,0.17,0.22,0.39,0.56
2016-04-29,0.16,0.22,0.4,0.56
2016-05-02,0.11,0.22,0.41,0.55
2016-05-03,0.18,0.21,0.4,0.53
2016-05-04,0.18,0.19,0.39,0.52
2016-05-05,0.2,0.2,0.39,0.51
2016-05-06,0.2,0.19,0.39,0.51
2016-05-09,0.21,0.24,0.38,0.51
2016-05-10,0.25,0.24,0.36,0.52
2016-05-11,0.25,0.26,0.37,0.53
2016-05-12,0.25,0.27,0.37,0.54
2016-05-13,0.25,0.29,0.38,0.55
2016-05-16,0.21,0.28,0.38,0.57
2016-05-17,0.25,0.28,0.4,0.58
2016-05-18,0.25,0.3,0.43,0.63
2016-05-19,0.25,0.31,0.43,0.64
2016-05-20,0.26,0.33,0.46,0.67
2016-05-23,0.26,0.35,0.48,0.69
2016-05-24,0.28,0.35,0.48,0.69
2016-05-25,0.24,0.33,0.47,0.67
2016-05-26,0.17,0.31,0.46,0.65
2016-05-27,0.23,0.32,0.47,0.68
2016-05-31,0.27,0.34,0.49,0.68
2016-06-01,0.27,0.3,0.49,0.7
2016-06-02,0.19,0.29,0.48,0.68
2016-06-03,0.19,0.3,0.43,0.6
2016-06-06,0.19,0.28,0.43,0.6
2016-06-07,0.2,0.28,0.43,0.59
2016-06-08,0.2,0.24,0.43,0.6
2016-06-09,0.21,0.26,0.43,0.59
2016-06-10,0.18,0.26,0.42,0.57
2016-06-13,0.23,0.27,0.4,0.55
2016-06-14,0.24,0.27,0.41,0.55
2016-06-15,0.23,0.26,0.37,0.52
2016-06-16,0.23,0.27,0.36,0.53
2016-06-17,0.22,0.27,0.37,0.51
2016-06-20,0.23,0.28,0.41,0.56
2016-06-21,0.25,0.27,0.41,0.57
2016-06-22,0.25,0.27,0.4,0.56
2016-06-23,0.27,0.31,0.43,0.58
2016-06-24,0.24,0.27,0.38,0.48
2016-06-27,0.22,0.27,0.35,0.45
2016-06-28,0.25,0.26,0.35,0.45
2016-06-29,0.18,0.26,0.35,0.46
2016-06-30,0.2,0.26,0.36,0.45
2016-07-01,0.24,0.28,0.37,0.45
2016-07-05,0.27,0.28,0.35,0.44
2016-07-06,0.26,0.27,0.36,0.46
2016-07-07,0.27,0.29,0.37,0.47
2016-07-08,0.26,0.28,0.36,0.48
2016-07-11,0.28,0.31,0.4,0.5
2016-07-12,0.29,0.29,0.4,0.52
2016-07-13,0.29,0.31,0.4,0.51
2016-07-14,0.29,0.32,0.41,0.53
2016-07-15,0.27,0.32,0.42,0.52
2016-07-18,0.26,0.32,0.44,0.52
2016-07-19,0.29,0.31,0.44,0.56
2016-07-20,0.28,0.32,0.44,0.56
2016-07-21,0.28,0.32,0.44,0.54
2016-07-22,0.29,0.33,0.44,0.55
2016-07-25,0.28,0.32,0.44,0.55
2016-07-26,0.24,0.31,0.43,0.55
2016-07-27,0.25,0.31,0.4,0.53
2016-07-28,0.19,0.25,0.39,0.53
2016-07-29,0.19,0.28,0.38,0.5
2016-08-01,0.2,0.29,0.4,0.5
2016-08-02,0.28,0.29,0.41,0.5
2016-08-03,0.26,0.28,0.42,0.53
2016-08-04,0.24,0.26,0.41,0.51
2016-08-05,0.23,0.28,0.45,0.56
2016-08-08,0.27,0.31,0.45,0.57
2016-08-09,0.27,0.29,0.44,0.55
2016-08-10,0.27,0.28,0.43,0.55
2016-08-11,0.27,0.28,0.45,0.55
2016-08-12,0.27,0.29,0.43,0.56
2016-08-15,0.26,0.31,0.46,0.56
2016-08-16,0.27,0.27,0.45,0.57
2016-08-17,0.27,0.3,0.46,0.58
2016-08-18,0.27,0.3,0.44,0.58
2016-08-19,0.27,0.3,0.44,0.59
2016-08-22,0.24,0.29,0.45,0.58
2016-08-23,0.28,0.3,0.45,0.58
2016-08-24,0.28,0.31,0.46,0.59
2016-08-25,0.28,0.33,0.46,0.6
2016-08-26,0.28,0.34,0.47,0.62
2016-08-29,0.25,0.33,0.49,0.62
2016-08-30,0.23,0.33,0.47,0.61
2016-08-31,0.26,0.33,0.47,0.61
2016-09-01,0.27,0.33,0.47,0.6
2016-09-02,0.25,0.33,0.45,0.59
2016-09-06,0.24,0.32,0.45,0.56
2016-09-07,0.25,0.34,0.49,0.57
2016-09-08,0.26,0.35,0.5,0.57
2016-09-09,0.24,0.35,0.51,0.58
2016-09-12,0.24,0.37,0.53,0.57
2016-09-13,0.25,0.36,0.54,0.63
2016-09-14,0.24,0.33,0.52,0.62
2016-09-15,0.2,0.29,0.49,0.6
2016-09-16,0.2,0.3,0.5,0.61
2016-09-19,0.16,0.3,0.48,0.6
2016-09-20,0.17,0.3,0.49,0.61
2016-09-21,0.12,0.22,0.44,0.61
2016-09-22,0.1,0.18,0.39,0.6
2016-09-23,0.09,0.18,0.4,0.6
2016-09-26,0.12,0.25,0.42,0.58
2016-09-27,0.16,0.26,0.42,0.58
2016-09-28,0.14,0.27,0.44,0.6
2016-09-29,0.12,0.26,0.43,0.59
2016-09-30,0.2,0.29,0.45,0.59
2016-10-03,0.25,0.32,0.48,0.63
2016-10-04,0.28,0.33,0.48,0.64
2016-10-05,0.26,0.32,0.48,0.65
2016-10-06,0.26,0.33,0.46,0.65
2016-10-07,0.26,0.33,0.46,0.66
2016-10-11,0.27,0.35,0.48,0.69
2016-10-12,0.26,0.37,0.49,0.68
2016-10-13,0.26,0.3,0.45,0.66
2016-10-14,0.26,0.32,0.46,0.66
2016-10-17,0.24,0.34,0.47,0.65
2016-10-18,0.26,0.34,0.47,0.66
2016-10-19,0.25,0.35,0.48,0.65
2016-10-20,0.25,0.35,0.48,0.66
2016-10-21,0.25,0.34,0.47,0.66
2016-10-24,0.23,0.33,0.46,0.66
2016-10-25,0.22,0.34,0.49,0.66
2016-10-26,0.25,0.33,0.49,0.67
2016-10-27,0.19,0.3,0.49,0.68
2016-10-28,0.18,0.3,0.49,0.66
2016-10-31,0.2,0.34,0.51,0.66
2016-11-01,0.24,0.35,0.5,0.65
2016-11-02,0.24,0.37,0.51,0.64
2016-11-03,0.24,0.38,0.52,0.64
2016-11-04,0.25,0.38,0.52,0.62
2016-11-07,0.28,0.41,0.54,0.63
2016-11-08,0.28,0.43,0.56,0.71
2016-11-09,0.3,0.45,0.56,0.72
2016-11-10,0.3,0.48,0.59,0.72
2016-11-14,0.32,0.55,0.65,0.77
2016-11-15,0.3,0.51,0.61,0.78
2016-11-16,0.32,0.47,0.62,0.76
2016-11-17,0.3,0.44,0.61,0.77
2016-11-18,0.28,0.44,0.6,0.77
2016-11-21,0.28,0.46,0.6,0.78
2016-11-22,0.34,0.49,0.61,0.78
2016-11-23,0.35,0.51,0.63,0.8
2016-11-25,0.34,0.49,0.62,0.81
2016-11-28,0.32,0.48,0.6,0.79
2016-11-29,0.34,0.48,0.6,0.78
2016-11-30,0.38,0.48,0.62,0.8
2016-12-01,0.32,0.48,0.6,0.82
2016-12-02,0.34,0.49,0.61,0.8
2016-12-05,0.34,0.49,0.63,0.82
2016-12-06,0.35,0.49,0.63,0.83
2016-12-07,0.38,0.52,0.63,0.85
2016-12-08,0.39,0.51,0.62,0.84
2016-12-09,0.41,0.54,0.64,0.85
2016-12-12,0.42,0.51,0.64,0.85
2016-12-13,0.47,0.54,0.66,0.88
2016-12-14,0.49,0.55,0.66,0.92
2016-12-15,0.48,0.51,0.65,0.91
2016-12-16,0.46,0.51,0.65,0.91
2016-12-19,0.45,0.52,0.65,0.9
2016-12-20,0.48,0.52,0.66,0.9
2016-12-21,0.46,0.52,0.65,0.88
2016-12-22,0.42,0.51,0.65,0.87
2016-12-23,0.42,0.52,0.65,0.87
2016-12-27,0.5,0.51,0.66,0.89
2016-12-28,0.48,0.53,0.62,0.9
2016-12-29,0.39,0.47,0.62,0.85
2016-12-30,0.44,0.51,0.62,0.85
2017-01-03,0.52,0.53,0.65,0.89
2017-01-04,0.49,0.53,0.63,0.87
2017-01-05,0.51,0.52,0.62,0.83
2017-01-06,0.5,0.53,0.61,0.85
2017-01-09,0.5,0.5,0.6,0.82
2017-01-10,0.51,0.52,0.6,0.82
2017-01-11,0.51,0.52,0.6,0.82
2017-01-12,0.52,0.52,0.59,0.81
2017-01-13,0.52,0.53,0.61,0.82
2017-01-17,0.52,0.55,0.62,0.8
2017-01-18,0.48,0.53,0.63,0.82
2017-01-19,0.47,0.52,0.62,0.83
2017-01-20,0.46,0.5,0.62,0.82
2017-01-23,0.46,0.51,0.59,0.79
2017-01-24,0.5,0.51,0.62,0.81
2017-01-25,0.48,0.5,0.61,0.82
2017-01-26,0.49,0.51,0.62,0.82
2017-01-27,0.49,0.52,0.63,0.82
2017-01-30,0.49,0.51,0.63,0.81
2017-01-31,0.5,0.52,0.64,0.84
2017-02-01,0.5,0.51,0.65,0.83
2017-02-02,0.5,0.52,0.64,0.84
2017-02-03,0.49,0.51,0.63,0.82
2017-02-06,0.48,0.53,0.62,0.79
2017-02-07,0.51,0.53,0.63,0.8
2017-02-08,0.52,0.54,0.63,0.79
2017-02-09,0.51,0.54,0.64,0.8
2017-02-10,0.51,0.55,0.64,0.81
2017-02-13,0.5,0.52,0.63,0.82
2017-02-14,0.51,0.54,0.66,0.84
2017-02-15,0.53,0.54,0.67,0.86
2017-02-16,0.51,0.53,0.66,0.82
2017-02-17,0.5,0.53,0.66,0.82
2017-02-21,0.49,0.53,0.69,0.83
2017-02-22,0.47,0.52,0.68,0.82
2017-02-23,0.39,0.51,0.66,0.81
2017-02-24,0.4,0.52,0.65,0.8
2017-02-27,0.44,0.5,0.68,0.81
2017-02-28,0.4,0.53,0.69,0.88
2017-03-01,0.46,0.63,0.79,0.92
2017-03-02,0.52,0.67,0.84,0.98
2017-03-03,0.56,0.71,0.84,0.98
2017-03-06,0.56,0.74,0.83,0.97
2017-03-07,0.55,0.76,0.87,1.02
2017-03-08,0.54,0.73,0.86,1.03
2017-03-09,0.5,0.73,0.88,1.04
2017-03-10,0.6,0.75,0.89,1.03
2017-03-13,0.69,0.79,0.93,1.06
2017-03-14,0.77,0.78,0.93,1.06
2017-03-15,0.71,0.73,0.89,1.02
2017-03-16,0.68,0.73,0.89,1.01
2017-03-17,0.71,0.73,0.87,1.0
2017-03-20,0.7,0.76,0.89,1.01
2017-03-21,0.76,0.77,0.91,1.0
2017-03-22,0.74,0.77,0.9,0.99
2017-03-23,0.73,0.76,0.9,0.99
2017-03-24,0.73,0.78,0.89,1.0
2017-03-27,0.73,0.78,0.91,1.0
2017-03-28,0.75,0.78,0.92,1.03
2017-03-29,0.76,0.78,0.92,1.04
2017-03-30,0.75,0.78,0.91,1.03
2017-03-31,0.74,0.76,0.91,1.03
2017-04-03,0.73,0.79,0.92,1.02
2017-04-04,0.77,0.79,0.92,1.03
2017-04-05,0.77,0.8,0.93,1.03
2017-04-06,0.78,0.79,0.94,1.05
2017-04-07,0.77,0.82,0.95,1.08
2017-04-10,0.77,0.82,0.97,1.07
2017-04-11,0.74,0.82,0.94,1.05
2017-04-12,0.77,0.81,0.95,1.04
2017-04-13,0.76,0.81,0.94,1.03
2017-04-17,0.76,0.83,0.94,1.04
2017-04-18,0.76,0.82,0.94,1.02
2017-04-19,0.75,0.81,0.94,1.02
2017-04-20,0.73,0.79,0.93,1.01
2017-04-21,0.72,0.79,0.92,0.99
2017-04-24,0.74,0.81,0.96,1.03
2017-04-25,0.73,0.82,0.98,1.09
2017-04-26,0.74,0.83,0.99,1.07
2017-04-27,0.7,0.81,0.98,1.06
2017-04-28,0.68,0.8,0.99,1.07
2017-05-01,0.67,0.83,0.98,1.09
2017-05-02,0.72,0.82,0.99,1.08
2017-05-03,0.73,0.85,1.0,1.1
2017-05-04,0.71,0.86,1.0,1.11
2017-05-05,0.71,0.9,1.01,1.1
2017-05-08,0.73,0.91,1.02,1.12
2017-05-09,0.74,0.91,1.04,1.14
2017-05-10,0.71,0.9,1.04,1.13
2017-05-11,0.68,0.89,1.04,1.13
2017-05-12,0.69,0.88,1.03,1.11
2017-05-15,0.73,0.9,1.02,1.11
2017-05-16,0.72,0.9,1.04,1.11
2017-05-17,0.72,0.9,1.0,1.08
2017-05-18,0.73,0.93,1.02,1.09
2017-05-19,0.71,0.92,1.03,1.1
2017-05-22,0.7,0.93,1.05,1.12
2017-05-23,0.76,0.92,1.08,1.14
2017-05-24,0.76,0.93,1.07,1.18
2017-05-25,0.72,0.94,1.08,1.16
2017-05-26,0.75,0.94,1.08,1.17
2017-05-30,0.77,0.93,1.07,1.16
2017-05-31,0.86,0.98,1.08,1.17
2017-06-01,0.82,0.98,1.07,1.16
2017-06-02,0.82,0.98,1.06,1.16
2017-06-05,0.83,0.96,1.06,1.16
2017-06-06,0.83,0.97,1.08,1.16
2017-06-07,0.84,1.0,1.09,1.17
2017-06-08,0.8,1.01,1.11,1.19
2017-06-09,0.8,1.01,1.13,1.2
2017-06-12,0.82,0.98,1.09,1.19
2017-06-13,0.89,1.0,1.12,1.22
2017-06-14,0.9,1.01,1.12,1.2
2017-06-15,0.86,1.02,1.13,1.21
2017-06-16,0.85,1.03,1.13,1.21
2017-06-19,0.85,1.02,1.13,1.22
2017-06-20,0.88,1.01,1.14,1.22
2017-06-21,0.85,0.99,1.12,1.22
2017-06-22,0.8,0.96,1.1,1.22
2017-06-23,0.76,0.97,1.1,1.21
2017-06-26,0.81,0.99,1.1,1.2
2017-06-27,0.89,1.0,1.13,1.22
2017-06-28,0.89,1.02,1.12,1.21
2017-06-29,0.88,1.04,1.14,1.23
2017-06-30,0.84,1.03,1.14,1.24
2017-07-03,0.96,1.06,1.13,1.24
2017-07-05,0.97,1.05,1.15,1.24
2017-07-06,0.95,1.04,1.14,1.23
2017-07-07,0.94,1.05,1.14,1.22
2017-07-10,0.95,1.04,1.13,1.23
2017-07-11,0.97,1.05,1.14,1.2
2017-07-12,0.94,1.05,1.13,1.21
2017-07-13,0.95,1.05,1.14,1.23
2017-07-14,0.93,1.04,1.12,1.22
2017-07-17,0.95,1.07,1.1,1.22
2017-07-18,0.95,1.07,1.11,1.19
2017-07-19,0.99,1.11,1.12,1.23
2017-07-20,1.0,1.15,1.12,1.22
2017-07-21,1.0,1.16,1.1,1.22
2017-07-24,1.0,1.17,1.12,1.23
2017-07-25,0.96,1.18,1.15,1.24
2017-07-26,1.02,1.13,1.14,1.23
2017-07-27,1.01,1.11,1.13,1.22
2017-07-28,1.0,1.08,1.13,1.22
2017-07-31,1.0,1.07,1.13,1.23
2017-08-01,1.0,1.08,1.15,1.22
2017-08-02,1.02,1.08,1.15,1.24
2017-08-03,1.0,1.08,1.13,1.22
2017-08-04,1.0,1.08,1.14,1.23
2017-08-07,0.99,1.02,1.14,1.22
2017-08-08,1.0,1.06,1.16,1.24
2017-08-09,1.01,1.06,1.15,1.21
2017-08-10,1.02,1.05,1.14,1.22
2017-08-11,0.99,1.03,1.14,1.21
2017-08-14,0.95,1.02,1.13,1.23
2017-08-15,0.97,1.04,1.16,1.23
2017-08-16,0.97,1.02,1.13,1.24
2017-08-17,0.95,1.0,1.11,1.24
2017-08-18,0.97,1.02,1.13,1.24
2017-08-21,0.95,1.0,1.11,1.23
2017-08-22,0.93,1.0,1.13,1.24
2017-08-23,0.98,1.0,1.11,1.22
2017-08-24,0.98,1.02,1.11,1.23
2017-08-25,0.99,1.03,1.11,1.23
2017-08-28,0.99,0.98,1.12,1.24
2017-08-29,0.96,1.03,1.13,1.23
2017-08-30,0.96,1.03,1.11,1.23
2017-08-31,0.95,1.01,1.08,1.23
2017-09-01,0.96,1.02,1.1,1.24
2017-09-05,1.3,1.03,1.13,1.23
2017-09-06,1.04,1.07,1.17,1.24
2017-09-07,0.98,1.05,1.15,1.21
2017-09-08,0.96,1.04,1.14,1.22
2017-09-11,0.97,1.05,1.16,1.24
2017-09-12,0.99,1.03,1.16,1.27
2017-09-13,0.99,1.04,1.16,1.27
2017-09-14,0.99,1.05,1.17,1.28
2017-09-15,0.98,1.05,1.17,1.3
2017-09-18,0.96,1.05,1.18,1.3
2017-09-19,0.97,1.04,1.19,1.31
2017-09-20,0.98,1.04,1.2,1.32
2017-09-21,0.99,1.04,1.19,1.31
2017-09-22,0.97,1.03,1.19,1.3
2017-09-25,0.97,1.05,1.19,1.3
2017-09-26,0.96,1.06,1.19,1.31
2017-09-27,0.99,1.07,1.2,1.33
2017-09-28,0.97,1.06,1.18,1.31
2017-09-29,0.96,1.06,1.2,1.31
2017-10-02,0.95,1.01,1.22,1.31
2017-10-03,1.01,1.07,1.21,1.32
2017-10-04,1.0,1.08,1.21,1.33
2017-10-05,1.02,1.07,1.21,1.35
2017-10-06,1.03,1.07,1.22,1.35
2017-10-10,1.03,1.08,1.26,1.42
2017-10-11,1.04,1.1,1.25,1.4
2017-10-12,0.99,1.09,1.27,1.41
2017-10-13,0.97,1.09,1.26,1.39
2017-10-16,0.97,1.1,1.24,1.42
2017-10-17,0.99,1.09,1.25,1.41
2017-10-18,0.99,1.09,1.24,1.42
2017-10-19,0.99,1.1,1.25,1.41
2017-10-20,0.99,1.11,1.27,1.43
2017-10-23,1.0,1.09,1.25,1.42
2017-10-24,1.0,1.12,1.27,1.43
2017-10-25,1.01,1.12,1.27,1.43
2017-10-26,0.99,1.11,1.29,1.43
2017-10-27,0.98,1.1,1.28,1.42
2017-10-30,0.97,1.12,1.24,1.42
2017-10-31,0.99,1.15,1.28,1.43
2017-11-01,1.06,1.18,1.3,1.46
2017-11-02,1.02,1.17,1.29,1.46
2017-11-03,1.02,1.18,1.31,1.49
2017-11-06,1.03,1.19,1.3,1.5
2017-11-07,1.05,1.22,1.33,1.49
2017-11-08,1.05,1.23,1.35,1.53
2017-11-09,1.07,1.24,1.36,1.53
2017-11-10,1.06,1.23,1.37,1.54
2017-11-13,1.07,1.24,1.37,1.55
